question,choices,answer
If you turn off the music in a room with no other noise that room would be what?,"['silent', 'opera', 'silence', 'television', 'elevator']",A
Getting a gift you wanted for you birthday will cause what state?,"['disappointment', 'angry', 'then have', 'being happy', 'headaches']",D
What do people do to pass time when washing clothes?,"['money', 'watch tv', 'getting wet', 'study', 'singing']",E
"While he was falling into a pile of broken glass, what did he fear?","['injury', 'being laughed at', 'breaking the glass', 'contact with', 'lacerations']",E
"He had an index card he had to return, so where did he put it after finding the book he needed?","['inside the book', 'oral report', 'library', 'fileing cabnet', 'card catalogue']",E
Where can you store you tent and keep it on your person?,"['sleep in while camping', 'camp ground', 'woods', 'bag', 'backpack']",E
"The jury determined he was guilty of the crime, and decided that the judge must do what for the victim?","['conduct trial', 'serve justice', 'pass sentence', 'bring in verdict', 'go to war']",B
"The audience listened to the orchestra play, where were they watching the performance?","['concert hall', 'museum', 'school', 'hockey game', 'sporting event']",A
What is a good description of the sloth's native habitat?,"['basement', 'universe', 'amazonia', 'forest', 'tropical jungle']",E
He wore out his dictionary as he worked on his what?,"[""determine word's definition"", 'thesaurus', 'eat cake', 'novel', 'encyclopedia']",D
James found the sound relaxing.   It was so relaxing he almost did what despite his efforts?,"['deep breathing', 'worried', 'fall asleep', 'invigorating', 'feeling good']",C
"The final boarding group was called, once everybody was in their seat the what could depart?","['theatre', 'in wedding hall', 'show', 'airplane', 'auditorium']",D
Where are you if you're hearing a bass clarinet accompanying people singing in German?,"['orchestra', 'school band', 'music store', 'opera house', 'symphony']",D
When do you get out of a bed?,"['footbed', 'during the day', 'awake', 'sleep', 'floor']",C
Where can someone level up?,"['video game', 'garage', 'food court', ""carpenter's shop"", 'building']",A
"His first big break wasn't with his band, but he played his musical instrument for the soundtrack of a what?","['magazine', 'case', 'concert hall', 'movie', 'orchestra']",D
What is needed mentally to ready one's self to begin detailed work?,"['concentrate', 'shoes', 'apply for job', 'shave', 'shower']",A
What do people want to feel while playing cards?,"['amusement', 'anger', 'win money', 'happiness', 'loss of interest']",A
Why would a person be approached by a lot of people?,"['care about', 'compliments', 'know all', 'popularity', 'understand themselves']",D
"If you want to learn about the world and understand the real reasons behind cultural norms and mores, you have achieved a sense of what?","['enlightenment', 'open mind', 'confusion', 'smartness', 'anger']",A
"Billy was an astronaut.  When he looked at the world from space, how did it look?","['diverse', 'round', 'square', 'orange', 'complicated']",B
"Sam needed to rest after a long day of work, but he didn't have time to sleep.   So instead he just went to the couch.  What might he do on the couch?","['pig out', 'lay down', 'go to bed', 'slow pace', 'relax']",B
A strong laxative will help you keep what kind of bowel movements?,"['strongwoman', 'cake', 'regular', 'weak', 'fragile']",C
What is the main purpose of farmers?,"['raise cattle', 'grow corn', 'farm land', 'drive tractors', 'supply food']",E
"their dad told the kids to play games, he didn't like seeing them all just sitting around looking what?","['challenge', 'entertaining', 'have fun', 'bored', 'lazy']",D
"Some people hate attending meeting, they're worried it'll bore and they will what?","['fall asleep', 'being laid off', 'result', 'understanding', 'have fun']",A
Where could you put some olives if you want to cook them?,"['jar', 'pizza', 'refrigerator', 'oven', 'pressed for thier oil']",B
"If want to drink something politely, what vessel should I use?","['use glass', 'open mouth', 'eat first', 'buy alcohol', 'coffee mug']",A
What is often the function of ice?,"['cool water', 'cool drink', 'harm humans', 'become water', 'form crystals']",B
Where would you find many varieties of plants including a rosebush?,"['kew gardens', 'garder', 'backyard', 'shop', 'beautiful garden']",E
What type of word do you use as a preposition to someone?,"['pronoun', 'adjective', 'position', 'interjection', 'conjunction']",A
"The children were running late for school, after eating breakfast they left behind their what?","['being satisfied', 'dirty dishes', 'bad breath', 'blue bus', 'gas']",B
"Ficus are in the family Moraceae, and is part of what much broader spectrum?","['science class', 'garden', 'flowerpot', 'arboretum', 'plant kingdom']",E
What are two people likely to do that three will not do?,"['believe in god', 'kiss', 'go hiking', 'group objects', 'make babies']",E
What is helping likely to make someone have?,"['enjoyment', 'better world', 'good feelings', 'contentment', 'feel good about yourself']",C
"The cow would come outside even after the storm had passed, it wouldn't leave the what?","['meat grinder', 'stable', 'red barn', 'gate', 'green field']",C
What leads a person to check up on someone else when they are working?,"['schizophrenia', 'mistrust', 'annoying', 'executed', 'isolation']",B
Sally waited in the rain with another person.  Both of them were waiting to do what?,"['make wine', 'cross street', 'wear jeans', 'take bus', 'take taxi']",D
The general apologized for the confusion that led to loss of soldiers' lives. so what was happening that cause the deaths?,"['germany', 'class', 'war', 'quandry', 'opera']",C
What might a person be watching if they see a man with a suitcase full of money?,"['baggage compartment', 'movie', 'subway', 'airplane', 'cargo hold']",B
If no one wants chicken what round nourishment is a safe bet?,"['freezer', 'plate', 'pizza', 'beef', 'fast food restaurant']",C
"A koala couldn't find it's usual haunts, so it made its home at the top of something else.  Where was the Koala?","['jungle', 'san diego zoo', 'great outdoors', 'pet shop', 'gum tree']",E
"Some people really loved beer, they call it what gold?","['alcohol in', 'intoxicating', 'liquid', 'hair of the dog', 'harmful']",C
What is in the milky way?,"['candy', 'stars', 'space', 'refrigerator', 'candy bar shelf']",B
Where could you find passengers that are planning to travel to another continent?,"['car', 'bus depot', 'bus stop', 'library', 'airport']",E
Spending time seeing artifacts listening to museum lectures will lead to what?,"['thinking', 'learning', 'angry', 'archeology', 'pleasure']",B
"The employees were complaining about lack of air conditioning, so where did the boss decide to install it?","['on the tables', 'movie theatre', 'offices', 'car', 'house']",C
You want strong steel cable in your what if you're going to be off road driving?,"['ground', 'ship', 'construction site', 'winch', 'tool box']",D
Joe and John and sylvia were all running errands. They split up their tasks into blocks that were near each other and then each person took one block of tasks.  They did this because it gave them more what?,"['stress', 'aggravation', 'efficiency', 'freed up time', 'net gain']",C
"Most animals get tired, and when they do they what?","['bite', 'groom', 'procreate', 'keep alive', 'lie down']",E
Humans need shelter to survive.  They usually find shelter where?,"['underpass', 'homes', 'workplace', 'school', 'space shuttle']",B
"The child pretended he was reading newspaper, he couldn't actually do it without what?","['patience', 'falling down', 'literacy', 'buying', 'knowing how to read']",E
"The students were all told to sit quietly, the trouble child stayed quiet but would not what?","['listen', 'lay down', 'alone', 'meditate', 'sit down']",E
"John was driving to work and running late, what did he experience as he walked through the door?","['impatience', 'sadness', 'anxiety', 'stress', 'boredom']",C
"This was the high jumper's second and final attempt, he was doing what to break a record?","['leave', 'fail', 'finish', 'give up', 'trying']",E
What is rain a type of?,"['snow', 'disneyland', 'air', 'weather', 'forest']",D
"The robber wanted to conceal his pistol, where did he put it?","['police station', 'war', ""police officer's belt"", 'river', 'pants']",E
"Sam lives in a ranch house, which is a bit of a sterotype where he lives.  Everyone from out of state thinks he's a cowboy.  Where might he live?","['west', 'california', 'hawaii', 'texas', 'montana']",D
What has an accelerator and is owned by most people?,"['vehical', 'fuel system', 'accelerate', 'airplane', 'car']",E
"He went to relax and be in nature more than anything, he didn't go fishing just to what?","['catching fish', 'wade in', 'catch fish', 'fall into water', 'sleep']",C
Billy turned off the water by using the diaphragm.  A diaphragm is a type is what?,"['drugstore', 'human', 'bivalve', 'valve', 'gas pump']",D
"The real estate alienated people, what did she need to learn to be?","['deceive', 'charming', 'manipulate', 'lie', 'train']",B
What does a person get out of a pinata?,"['contraceptives', 'well fed', 'candies', 'own house', 'fairness']",C
How will you communicate if you are far away from who you want to communicate with?,"['think', 'talk with people', 'talk to people', 'speak out', 'send email']",E
"Sometimes when people think some wrongdoing has ocurred in government, how do they react?","['talk to each other', 'cook food', 'demand justice', 'learn from each other', 'share food']",C
Where would you get a pen if you do not have one?,"['briefcase', 'desk drawer', ""friend's house"", 'pocket', 'sidewalk']",C
He decided to speak up and be what about the written assignment the students found unfair?,"['verbal', 'aforewritten', 'unwritten', 'silent', 'oral']",A
John had a gun but he set it aside.  It wasn't helpful.  He needed to build a fire.  Why did he need a fire?,"['murder', 'warm hands', 'harm', 'warm up', 'park']",D
"The friends enjoyed getting together to play cards, even though one of them always won because he was what?","['winning', 'bored', 'have fun', 'excellent', 'good at']",E
Simon was meeting Jane that afternoon.  This meant that he needed to be finished with his project by when?,"['evening', 'before lunch', 'after', 'morning', 'after']",B
What do you do to get ready to compete in body building?,"['smart', 'sign up', 'train', 'good at', 'start']",C
What does a person try to do in a dangerous situation?,"['compliments', 'stay alive', 'high wages', 'husband or wife', 'talk fast']",B
Most people make stupid assumptions that are based on their prejudices.  What might they do instead to achieve better outcomes?,"['set table', 'think', 'read books', 'play games', 'lie']",B
What does a person sometimes do after they finish secondary education?,"['enter college', 'feel lonely', 'cross street', 'pass exams', 'graduate from high school']",A
Hitting what is likely to cause broken glass in a car?,"['field', 'bridge', 'bottom of sea', 'street', 'wall']",B
"The inspector was agreeing with the factory protocols, what was the status of the factory?","['compliance', 'eligible', 'contract', 'harmony', 'friendship']",A
What sort of hall do you have a large meeting in?,"['church', 'conference', 'dormitory', 'large building', 'library']",B
What businesses  serve liquor?,"['bar', 'cabinet', 'fraternity house', 'soft drink', 'state farm']",A
Where would you expect to find popcorn in a public place?,"['movies', 'show', 'see work', 'movie theater', 'soccer game']",D
"There was only one place that specialized in sports equipment in the town, what seemed really had a shop for everything?","['school', 'sears', 'arena', 'mall', 'grocery']",D
If someone has a strong feeling of greed and wants to make some quick money what might they try to do?,"['play poker', 'dominate world', 'advance into battle', 'conquer opponent', 'make friends']",A
What kind of building has many a book written in Hebrew?,"['library', 'classroom', 'library of congress', 'suitcase', 'synagogue']",E
If you need a restroom while on the road where can you stop?,"['rest area', 'library', 'resturant', 'office building', 'gas station']",A
Which side of Africa is the Indian Ocean on?,"['earth', 'west', 'asia', 'east', 'southern hemisphere']",D
Where are you likely to find an art gallery?,"['london', 'downtown area', 'large city', 'middle of town', 'frankfurt']",C
"With elderly resident, Illness is a common way a stay ends where?","['hospital', 'sick person', 'grave yard', 'nursing home', 'brain']",D
If you're going fishing what do you need to buy?,"['tackle', 'fishing rod', 'bate', 'boat', 'fishing pole']",C
"David was lost but he couldn't remember where he put the map.  He knew that he had it the last time he stopped.  He remembered getting out his toothbrush and brushing, then putting everything up. Where might the map be?","['atlas', 'rest area', 'posession', 'heaven', 'suitcase']",E
"A person needs to breathe to survive, but they also need what two things to thrive?","['freedom of expression', 'freedom of information', 'hugs', 'own house', 'food and water']",E
"Billy didn't make change for John, in spite of the resolution,  because John used his phone instead of what?","['unpleasant', 'tradition', 'laptop', 'stagnation', 'paper money']",E
What type of place has stopped giving out plastic shopping bags?,"['retail store', 'restaurant', 'mini mart', 'grocery store', 'home']",D
Where does light come from?,"['hope', 'universe', 'attic', 'ocean', 'desk']",B
A large river drains into a tropical forest where?,"['countryside', 'channels', 'amazon basin', 'temperate zone', 'national park']",C
What do all people have at first but later might not have?,"['mentality', 'feelings', 'muscles', 'brains', 'parents']",E
"I was entertained while watching film, what is my reaction to it?","['laughter', 'like', 'masturbation', 'joy', 'erection']",B
Why do you create art?,"['creative', 'express yourself', 'inspires', 'feeling of accomplishment', 'have fun']",B
How will a teacher begin projects for students required to work together?,"['state facts', 'teach pupils', 'group students', 'better knowledge', 'dividing students']",C
"He had eaten a lot of asparagus, when he was urinating next he was overcome with what?","['great relief', 'easement', 'unpleasant odors', 'taste of asparagus', 'arrest']",C
"If a lawyer had to explain committing perjury, they might explain it as simply telling what?","['guilt', 'testify', 'commit crime', 'joining a jury', 'lies']",E
If you are starting a fire on purpose and are caught what will happen?,"['death', 'burns', 'warmth', 'go to jail', 'get a reward']",D
What is likely the result of remembering a deceased friend?,"['problems', 'inspiration', 'crying', 'knowledge', 'trauma']",C
Blue read material outside of his comfort zone because he wanted to gain what?,"['new perspective', 'entertained', 'understanding', 'hunger', 'tired eyes']",A
James didn't have much respect for Sarah. He spoke to her how?,"['contumely', 'disparagement', 'abhor', 'quietly', 'ignoring']",A
How can a person destroy a car after becoming inebriated?,"['being high on drugs', 'drunkenness', 'talking nonsense', 'drunk driving', 'automobile accidents']",E
"The detective was finding information from witnesses, why would he do that?","['fun', 'ulcers', 'get answers', 'happiness', 'power']",C
If you're look at a black and white photograph that isn't recent it is likely what?,"['long time', 'later', 'long ago', 'old', 'ancient']",D
What kind of furniture would you put stamps in if you want to access them often?,"['cabinet', 'desk', 'drawer', 'bedbox', 'suitcase']",B
What often happens to the knowledge base of someone who is learning?,"['intelligence', 'overconfidence', 'knowing more', 'better understanding', 'growth']",E
What is another name for eatery?,"['commercial building', 'drinkery', 'mall', 'town', 'restaurant']",E
What type of dwelling would a small dog like to live in?,"['bathroom', 'animal shelter', 'georgia', 'big house', 'basket']",D
What is the result of having a lunch that is sizable?,"['give up', 'obesity', 'feeling satisfied', 'get sleepy', 'feel full']",E
"When young people are bored and want to recreate, what do they do?","['play ball', 'choose life', 'talk to each other', 'play outside', 'write programs']",D
John needed to go across the country so he ordered tickets online and got into his car.  Where might he be going?,"['train station', 'opera', 'car rental shop', 'show', 'race track']",A
"The lady fumbled in her purse for change she didn't have, the person beyond offered a helping hand in what?","['heart', 'kindness', 'satisfaction', 'pay', 'happiness']",D
Though advertised as pet friendly her new what she was moving to wouldn't allow her small dog?,"['trailer park', 'germany', 'apartment complex', 'basket', ""grandmother's house""]",C
"While working he injured himself, his coworker said he should do what more?","['accomplishment', 'complain', 'concentration', 'take a vacation', 'pay attention']",E
"They were making sauerkraut, the instructor explained the liquid should be above the cabbage in the what?","['jar', 'drinking glass', 'pot', 'container', 'can']",A
"If a human wants to be in a warm place, where is a good place to be?","['battle', 'doctor', 'mexico', 'workplace', 'in the fridge']",C
Where are you likely to find personal books?,"['classroom', 'library', 'shelf', 'cabinet', 'desktop']",E
Where is a pack horse likely to work?,"[""women's literature"", 'race track', 'belmont park', 'dude ranch', 'a movie']",D
Where would you put a tissue holder if you have a cold and plan to stay inside?,"['car', 'convenient spot', 'bathroom or bedroom', 'swimming pool', 'airplane']",B
What is learning about the world and how it works likely to cause?,"['pleasure', 'laughter', 'anger', 'loss of innocence', 'sadness']",D
What is necessary for bathing?,"['suntan lotion', 'reading newspaper', 'using soap', 'cleanliness', 'slip and fall']",C
"I went to eat in a restaurant, but I left because the person at the front wasn't what?","['drinking wine', 'make reservations', 'polite', 'spit on me', 'prepared to pay']",C
Where is a good place to have a fireplace in a house?,"['big house', 'train', 'cabin', 'living room', 'home']",D
"She began to play violin at a young age, she had a passion to do what?","['inspiring', 'like music', 'be musician', 'make music', 'tune']",D
"John didn't like going to the square, but he did anyway.   Where might the square be?","['geometry', 'circle', 'town center', 'fifties', ""carpenter's tool box""]",C
Sarah was cooking thick gravy in her saucepan because she wanted some authentic soul food.  Where might Sarah live?,"['kitchen cupboard', 'italian restaurant', 'georgia', 'south', 'boil vegetables']",C
What can be the result of too much lunch too often?,"['sickness', 'obesity', 'heartburn', 'spending money', 'bloat']",B
What does the D in DRC stand for?,"['dictatorship', 'democracy', 'democracy', 'state', 'democratic']",E
Where would you sit in a chair to watch four-legged animals complete?,"['bookstore', 'house', 'race track', ""friend's house"", 'building']",C
"Many prefer a happy and clean home, but for some lazy people doing housework is one big what?","['asthma', 'headache', 'work', 'arguments', 'boredom']",B
Where is tomato sauce delicious?,"['market', 'refrigerator', 'grown in vegetable garden', 'pizza', 'cake']",D
Where in your home would you normally keep your toothpaste?,"['mouth', 'bathroom', 'living room', 'medicine cabinet', 'suitcase']",B
"If a person does something to hurt someone else, they might do what?","['feel sorry', 'trust god', 'cross street', 'ride a bike', 'lend money']",A
If you must remember facts for a test you must do what while studying?,"['not forget', 'know', 'concentrate', 'memorize', 'fry up badger fillets']",C
Where might a soldier be honored?,"['war zone', 'white house', 'guns', 'battlefield', 'tent']",B
Jealousy is not uncommon when to people do what with each other?,"['wage war', 'compete', 'destroy relationship', 'compete', 'judge']",B
"The school dress code was strict, all girls had to wear a what?","['pants', 'trousers', 'pant', 'long skirt', 'naked']",D
He bought a warranty for the fragile objects just it case they what?,"['sound well', 'become broken', 'patch up', 'disappear from sight', 'gain speed']",B
Billy liked driving cars.  He was good at it.  But he was rattled ever since his father experienced what?,"['transportation', 'pollution', 'stress', 'death', 'go somewhere']",D
If you were to make a new copy an original sculpture what have you made?,"['copy', 'derivative', 'replica', 'remake', 'reproduction']",E
What will a person have when very happy?,"['own car', 'be rich', 'catch cold', 'believe in god', 'experience joy']",E
Where can you get gasoline?,"['power mower', 'boat', 'refineries', 'gas station', 'oil rig']",D
"If you choose to fly in an airplane, it normally means you have to?","['like bird', 'get home', 'go half an hour away', 'go someplace', 'go far']",E
What does someone feel after running twenty six miles?,"['sore feet', 'death', 'twenty six', 'feel tired', 'short breath']",D
How much water would there be if there was not a little amount of water?,"['bog', 'big', 'rain', 'lot of', 'large']",D
What are candles good for eliminating?,"['shelf', 'board', 'church', 'table', 'dark']",E
What could have a title on it which takes up a large percentage of the space?,"['magazine article', 'safe deposit box', 'indicating accomplishment', 'indicating identity', 'library']",A
What do I cook on the stove when I want to make tacos?,"['brown meat', 'mexico', 'open can', 'bake bread', 'warm food']",A
"if you cogitate on something for a long time, you can get this feeling?","['might understand', 'enjoy', 'sit comfortably', 'think about things', 'get irritated']",A
A ferret would probably growl if it is in what kind of state?,"['outdoors', 'pair of trousers', 'confusion', 'bad mood', 'classroom']",D
"She was giggling and flirting, his mustache elicited what for her?","['joyfulness', 'smile', 'getting excited', 'enthusiasm', 'sexual attraction']",E
What is the opposite of ordinary?,"['strange', 'special', 'unbelievable', 'exceptional', 'weird']",D
What can kissing in November cause?,"['sexual stimulation', 'arousal', 'catch cold', 'get cold', 'sex']",C
What will happen if you are successful when committing suicide?,"['scars', 'being born', 'sorrow', 'misery', 'kill yourself']",E
"He said he also wanted in, he threatened to tattle what?","['differently', 'mere', 'only', 'otherwise', 'anyway']",D
Joe wasn't prepared to wage war. He had not raised what?,"['weapons', 'asserting power', 'plans', 'energy', 'armies']",E
Where would you find a dictionary near young people getting lessons?,"['shelf', ""friend's house"", 'table', 'library', 'classroom']",E
"Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?","['calmness', 'compromises', 'fucking', 'anger', 'satisfaction']",A
Who is someone you might need when you are stopping being married to spouse?,"['trouble', 'lawyer', 'judge', 'civil authorities', 'friends']",B
"If I want to find more information about things in general, what am I seeking?","['increased knowledge', 'knowing more', 'wisdom', 'gaining knowledge', 'headaches']",A
What stadium is there where men once fought with spears?,"['rome', 'college town', 'playing sports', 'large city', 'hold concert']",A
What is best for a rosebush?,"['temperate climate', 'botanical gardens', 'flower garden', 'front lawn', 'hedgerow']",A
Who was the head of the branch yelling at?,"['owner', 'foot', 'subordinate', 'base', 'point']",C
What is someone trying to get by going to bed?,"['rest', 'making love', 'insomnia', 'gold', 'pregnancy']",A
where do humans go to escape cities?,"['country', 'movie theatre', 'country', 'park', 'university']",A
Where can someone enjoy ice cream in the dark?,"['party', 'bedroom', 'movie', 'freezer', 'disneyland']",C
"He was in a cabin in the woods, through the window he saw a fox where?","['indiana', 'england', 'outside', 'on the wall', 'picture']",C
Billy first used a spa when he had a torn ankle and his doctor recommended that he go where?,"['health centre', 'house', 'leave', 'country club', 'backyard']",A
Why might someone think killing is justified?,"['pleasure', 'punishment', 'pleasure', 'dies', 'investigation']",B
What negative effect can competing in a chess game on a cold day have?,"['enemies', 'perform better', 'sweat', 'tension', 'frostbite']",D
"If somebody eating breakfast keeps it light, it may be because they don't want to go to work with a what?","['have energy', 'indigestion', 'better day', 'stomachache', 'full stomach']",E
"She celebrated her success by giving a speech, where was she?","['graveyard', 'awards ceremony', 'various situations', 'vocation', 'working hard']",B
"If you're using a trash can in the downtown district of a city, where may you be?","['water cooler', 'office', 'alley', 'walmart', 'park']",C
Where is a bunch of grapes likely to be carried in?,"['fruit cocktail', 'wine press', 'a box', 'picnic basket', 'kitchen']",D
According to what book did an apple tree lead to the downfall of man?,"['bible', 'spain', 'harry potter', 'new york', 'woods']",A
What type of plant is the tallest found on earth?,"['tree', 'orbit', 'pressure', 'space', 'solar system']",A
Sometimes the wealth of another country will cause the greed of the leadership to attempt to do what?,"['make friends', 'fight unfairly', 'conquer opponent', 'lie', 'play poker']",C
Where could you see a sloth that only exists in your head?,"['picture book', 'bad dream', 'another place', 'universe', 'rainforest']",B
If you tell you boss your suffering from boredom they'll likely tell you to get back to what?,"['dream', 'fiddle', 'watch film', 'see new', 'work']",E
"They got their kid a nice new play mat, they put it in front of the TV in the where?","['pool', 'bathroom', 'school', 'living room', 'doorway']",D
What could you buy in a bookstore?,"['carpeting', 'magazines', 'strip mall', 'city', 'applesauce']",B
What does a performer stand on?,"['dance', 'opera', 'see saw', 'stage', 'party']",D
What do you do when you're going to market?,"['buy food', 'see other people', 'buying vegetables', 'buy a fat pig', 'traveling']",A
Why would a band be performing in front of a large number of people?,"['blaring', 'record album', 'alarm', 'play music', 'include drummer']",D
Where might someone go to watch a flute?,"['park', 'symphony', 'orchestra', 'music shop', 'musical instrument store']",B
"A child wants to play, what would they likely want?","['fall down', 'breathe', 'play tag', 'be dismembered by a chainsaw', 'become adult']",C
Where might a bald eagle soar in clear skies?,"['nature preserve', 'mountainous area', 'in washington', 'soup', 'colorado in washington']",B
"To learn something new, what is something an adult can take?","['college class', 'library', 'school', 'classroom', 'university']",A
"After eating a dinner of uncooked chicken, what was felt by the poor man?","['indigestion', 'died', 'illness', 'feel better', 'throwing up']",C
"The teen had bad posture, he never stood what?","['premium', 'straight', 'upright', 'sincere', 'superior']",C
Where do you use a ball to knock things down?,"['bowling alley', 'pool table', 'gymnasium', 'playground', 'golf']",A
"If you're in North America traveling an expressway toward the Atlantic Ocean, where are you traveling to?","['michigan', 'large city', 'state', 'american city', 'eastern united states']",E
"The person was in the drawing room, but wanted to take his draft to be completed, where did he go?","['house in england', 'studio', 'large house', 'mansion', 'studio']",B
"The boy is good at making friends, what happens as an immediate and obvious result?","['popularity', 'having friends', 'happiness', 'conflict', 'good feeling']",B
Because of his anger he couldn't clearly explain or what?,"['cool off', 'write letter', 'get mad', 'illustrate point', 'destroy enemy']",D
When you drive you may have to stop if someone is doing what?,"['while driving', 'check mirrors', 'walking', 'stop', 'passenger']",C
What happens when you are drinking alcohol too fast?,"['intoxication', 'nausea', 'have fun', 'intelligence', 'vomiting']",B
Where would a ticket help you to get to a different country?,"['train station', 'baseball stadium', 'lottery', 'movie', 'bus']",A
Where would you likely find spare address labels?,"['trash', 'parcel', 'junk drawer', 'envelope', 'desk drawer']",E
Where can you buy a complex system?,"['place', 'clothing store', 'computer store', 'human body', 'computer science']",C
"The man and the woman likened their experience to police brutality.  But, really, they were just unable to do what regarding reality and lies?","['differentiate', 'hate', 'discriminate', 'contrast', 'distinguish']",E
"People rushed down the aisles in confusion as someone shouted fire, what were they running out of?","['opera', 'mind', 'war', 'quandry', 'breath']",A
Is has been speculated that a aliens could be communicating by doing this?,"['effort', 'farting', 'thinking', 'laugh', 'medium']",C
Knitting can cause what kind of illness in the hand?,"['your', 'have fun', 'shredded hands', 'arthritis', 'relaxation']",D
What do you need to do to keep a surprise party a surprise?,"['keep secret', 'laugh', 'enjoy', 'scare', 'send flowers']",A
A beaver can destroy a machines functionality if they build their dam in this?,"['strip club', 'pocket', 'millpond', 'ontario', 'lake or river']",C
"Jame's bare feet were burned as he walked, because the sunshine had made the surface hot.  Where might he have been?","['disneyland', 'snow', 'windowsill', 'street', 'summer']",D
"Animals suffer from some of the same things man does, it isn't uncommon for a pet to what?","['bathe', 'copulate', 'lick on face', 'die of cancer', 'bite']",D
Letters are sometimes delivered by hand through one of these.,"['mail box', 'suitcase', 'front door', 'bowl', 'post office']",C
"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?","['go to jail', 'incarceration', 'intercourse', 'death', 'judgement']",D
In the 1940's what happened when a radio show decided to pretend the Earth was invaded by Martians?,"['eat cake', 'laughter', 'daydreams', 'religion', 'people believe']",E
"The person wanted to fix his car, what did he order?","['selling things', 'gas', 'feel resentful', 'machine part', 'cross street']",D
"Seeing his idea become reality should have brought joy to James.  Instead, it only brought what emotion?","['over joy', 'fulfilling', 'inspiration', 'pain', 'excitement']",D
Where could you find a shark before it was caught?,"['pool hall', 'tomales bay', 'marine museum', 'business', 'desert']",B
What is a place with only one telephone book that many people can use?,"['desk', 'house', 'at hotel', 'bedroom', 'library']",E
"If I am a spectator at a baseball stadium, what am I likely watching?","['sporting event', 'watch show', 'show', 'demonstration', 'watch game']",A
What is likely to be the goal of telling many people about a new organization?,"['accomplish', 'learn about', 'money', 'notoriety', 'religion']",B
"If I had more than one steel pen (e.g. 100,000), where would I store it?","['hand', 'warehouse', 'tv stand', 'back of farm', 'desk drawer']",B
"He was on his first long haul and had gotten lost, he made sure to buy a map when he came across a what to stop at?","['backpack', 'truck stop', 'taco shop', 'amusement park', 'gas station']",B
Having lunch too many times can result in what?,"['you die', 'obesity', 'feeling satisfied', 'feel full', 'digestion']",B
"Every one of the kids felt average, but the teacher explained that each one was what?","['uncommon', 'an adult', 'bad', 'special', 'hyperbolic']",D
"James had almost religious reverence for Bill, but Bill didn't return the feelings.  How did Bill treat James.","['profanity', 'content', 'irreverence', 'blasphemy', 'contempt']",E
What do people do if they do not like each other?,"['believe in god', 'sing together', 'go swimming', 'part company', 'commit crimes']",D
"After the sex she had spent the night at his house, he got up early to make and what?","['love another', 'coffee', 'smoke', 'eat breakfast', 'wait for']",D
"If a person is trying to weasel out of punishment for a crime, where are they likely to be?","['court room', 'cherry tree', 'chicken coop', 'natural history museum', 'jail']",A
Where do tourists go to see princesses in America?,"['waterfall', 'shopping mall', 'beach', 'disneyland', 'state park']",D
"He tried to jump his car, what terminal did he connect to after connecting the positive terminal?","['bad', 'uncertain', 'possimism', 'negative', 'adverse']",D
What would happen if you are loving another and he or she does not love you?,"['satisfaction', 'peace', 'love', 'happiness', 'heartache']",E
"James was printing on his printer and the paper got stuck.  Then when it was unjammed, he had to clear what?","['ink', 'noise', 'use paper', 'hard copy', 'queue']",E
Danny noticed a ceramic object on the table and picked a grape out of it.  What might have been on the table?,"['kitchen', 'painting of fruits', 'fruit basket', 'bowl of fruit', 'fruit stand']",D
What is a sport that involves hurdles?,"['get tired', 'winning', 'have fun', 'hoping', 'running']",E
Which region has the most famous temple?,"['jerusalem', 'jewish community', 'middle east', 'city', 'mosque']",C
Where is the principal's office?,"['hallway', 'work', 'city', 'school building', 'skyscraper']",D
Where must one wear a white shoe?,"['wedding', 'tennis', 'closet', 'left foot', 'house']",A
How can you let someone know about your anger without hurting him or her?,"['release energy', 'destroy enemy', 'punch', 'write letter', 'lose your temper']",D
What will god never do according to religion?,"['anything', 'judge people', 'work miracles', 'judge men', 'everywhere']",B
