question,choices,answer
What does treating water remove before drinking it?,"['direct damage to the lungs', 'h2o', 'an area swollen with pus', 'chlorine pesticides heavy metals', 'molecules', 'vapor', 'mutagenic chemicals', 'nonliving organic matter']",D
What is a method for changing an object's shape?,"['a prism', 'stasis', 'programmed', 'inertia', 'a computer', 'mechanical', 'origami', 'stabilization']",G
What do blood vessels carry?,"['nitrogen', 'glucose', 'so2', 'water', 'joules', 'oxygen', 'fluid', 'liquid']",F
What happens to blood pressure after it leaves the arteries?,"['dehydration', 'negative', 'decreases', 'movement', 'sweating', 'damages them', 'it expands', 'heat produced']",C
Adding salt to a liquid changes what aspect of the liquid?,"['salinity', 'dilution', 'energy', 'nature', 'energy', 'heat', 'ligt', 'reduce']",D
Which measuring unit might be used when using a balance?,"['second', 'newton', 'heat', 'heart rate', 'kilogram', 'liter', 'forces', 'steroids']",E
Which direction are planets pulled?,"['an external framework', 'closer to their moons', 'to the nearest source of darkness', 'away from the sun', 'movement', 'towards the sun', 'to move people', 'unidirectional']",F
What moving downhill due to the force of gravity can dissolve carbon in sedimentary rock?,"['river', 'raft', 'pebbles', 'rain', 'water', 'sand', 'oxygen', 'craters']",E
what is found in chromosomes?,"['bacteria', 'it helps them survive', 'allow growth', '23', 'chemical energy', 'more abundant', 'viruses', 'deoxyribonucleic acid']",H
what females nest in a burrow and wait for the hatching?,"['ostrich', 'burrowing rabbits', 'loose soil', 'insects', 'warm-blooded', 'honeybees', 'rooster', 'platypus']",H
what does metal do when cooling?,"['contracts', 'evaporation', 'it will move', 'staying warm', 'behave', 'protect them', 'moves', 'they bend']",A
How does the amount of daylight change in a location as the  season there changes to fall?,"['uncontrolled', 'colors', 'reduce', 'increases', 'depends on the hemisphere', 'temperature', 'stays the same', 'decreases']",H
What does igneous intrusion create?,"['adding heat', 'loose soil', 'heat energy', 'valuable products', 'hydrogen and oxygen', 'earthquakes', 'graptolites', 'objects that have mass']",D
_ running through a wire causes that wire to heat up,"['sunlight', 'hydrogen and oxygen', 'activation energy', 'to move people', 'an object', 'rays or beams', 'kinetic energy', 'reflecting light']",G
 _carry signals that control sexual development and reproduction,"['sex hormones', 'electricity', 'nucleic acid', 'most plants', 'animals', 'genes', 'dendrites', 'photons']",A
What are sedentary?,"['barnacles', 'fish', 'fur seals', 'animals', 'adult sponges', 'chickens', 'gazelles', 'birds']",E
What does the phylum Platyhelminthes usually have?,"['resistance', 'veins and arteries', 'leptospirosis', 'sensory neurons', 'bilateral symmetry', 'parasites', 'food and shelter', 'aerobic capacity']",E
what are goggles used for?,"['homeostasis', 'medical reasons', 'communication', 'protection', 'treatment', 'winter', 'one can hear', 'safe driving']",D
if an animal lives under ground then that animal will be what from wild combustion?,"['more vulnerable', 'coiled', 'threatened', 'uncontrolled', 'support', 'exposed', 'killed', 'protected']",H
what is a scale used to measure?,"['inches', 'grams', 'waves', 'shaking', 'fat', 'size', 'speed', 'trait']",B
What is soil made from?,"['rocks being formed', 'organic compounds', 'organic molecules', 'rocks breaking down', 'rocks being buried in soil', 'rocks moving', 'loose soil', 'one celled organisms']",D
What is a waste product of the body that is excreted by the urinary system?,"['potash', 'food', 'co 2', 'sugar', 'urea', 'liquid', 'h 2 o', 'sulfur']",E
"green plants convert water, solar energy, and carbon dioxide into what","['stone', 'carbohydrates', 'soil', 'greenhouse gases', 'greenhouse gasses', 'worms', 'cellulose', 'food and shelter']",B
If the weather is stormy then there is a greater chance of what?,"['reverberating noise', 'earthquake', 'fire', 'air pollution', 'trucks and cars', 'precipitation', 'negative feedback', 'sunlight']",F
What transforms electrical energy to kinetic energy?,"['an engine', 'mechanical waves', 'transportation technology', 'riding a bike', 'males and females', 'an electric stove', 'a hydraulic system', 'firecrackers']",F
What are produced to fight allergens? ,"['oxidizers', 'bacteria', 'flagella', 'antibodies', 'red blood cells', 'enzymes', 'hormones', 'orange']",D
which are required for animal survival?,"['hydrogen and oxygen', 'chemical energy', 'oxygen and methane', 'critical organs', 'sense organs', 'hydrogen and helium', 'light and dark', 'organic compounds']",A
Plant reproduction often requires what?,"['seeds', 'honeybees', 'energy', 'rocks', 'acid rain', 'nutrients', 'buds', 'energy']",B
what exhibits phototropism?,"['fens', 'daisies', 'grass', 'landscapes', 'conifers', 'vegetation', 'potatoes', 'newsprint']",B
What uses leaves to store water?,"['animals', 'horses', 'heterotrophs', 'kalenchoes', 'eukyarotes', 'camels', 'it needs them', 'fans']",D
Plants use what for their cell walls?,"['sugar', 'cations', 'sulfur', 'fiber', 'glucose', 'carbon', 'cane', 'peat']",D
What cannot make their own food?,"['parasites', 'animals', 'producers', 'fungi', 'bacteria', 'phytoplankton', 'plants', 'humans']",B
What does frozen water break?,"['lake', 'ice', 'crust', 'sky', 'rivers', 'nektar', 'weight', 'rock']",H
What organ is harmed by air pollution?,"['piano', 'church organ', 'heart', 'harp', 'bushes', 'animals', 'eardrum', 'lungs']",C
What can be found in moist soil near rivers and streams in tropical regions?,"['most plants', 'amphibians', 'shrub beds', 'bioaerosols', 'ferns', 'nothing', 'extra-terrestrial technology', 'deep-sea dwellers']",B
How do sharks move through the water?,"['pipe', 'eyes', 'tail', 'dorsal', 'mouth', 'speed', 'gills', 'slowly']",C
What occurs when the tension of cell walls are eased?,"['sleep', 'exercise', 'friction', 'exfoliation', 'recovery', 'dilation', 'sweating', 'murmur']",F
What can form a black hole if it collapses?,"['heat', 'a prism', 'nucleus', ""sun's heat"", 'forces', 'an object', 'the sun', 'starfish']",G
A thing which is what produces eggs and sperm?,"['seeds', 'fertile', 'insects', 'organ', 'a fish', 'pollen', 'barnacles', 'sessile']",H
what produces electricty by burning?,"['cactuses', 'ethanol', 'engines', 'cigars', 'organisms', 'cigarettes', 'conifers', 'ferns']",B
living things all require energy conservation as a what?,"['support', 'good', 'species', 'syndrome', 'gene', 'adapt', 'habit', 'trait']",H
Cells secrete acids and bases to maintain enzyme systems what?,"['breakdown', 'failure', 'efficiency', 'it needs them', 'kinetic', 'health', 'distractions', 'state']",C
The wind has a negative impact on what?,"['the respiratory system', 'agriculture', 'most organisms', 'members of their own species', ""movements in the earth's crust"", 'they body they live in', 'energy usage', 'one celled organisms']",A
What becomes hot when exposed to a source of heat?,"['rubber', 'wool', 'an object', 'copper', 'paper', 'sugar', 'the skin', 'our star']",D
evolution over what time above the level of the species includes speciation events,"['movement', 'ligt', 'environment', 'radiation', 'geologic', 'relocation', 'most plants', 'animals']",E
How many stages does the process that produces gametes have?,"['12', 'dna', 'five', 'step', 'two', 'ovum', 'four', 'eggs']",E
measure the what of the room to find dimensions,"['coordinates', 'length', 'density', 'size', 'matetials', 'two', 'feet', 'design']",B
 uncontrolled use of what for fuel has a negative impact on an ecosystem,"['trees', 'oil', 'deserts', 'habitat', 'solar', 'air', 'coal', 'rocks']",A
What can have a negative impact on an organism?,"['viruses', 'leukemia', 'pollution', 'chickenpox', 'money', 'rest', 'health', 'bacteria']",H
What joins rivers?,"['vehicles', 'loose soil', 'sandstones', 'ferry', 'trail', 'skyline', 'streams', 'raft']",G
How many sections does a fish heart have?,"['ovum', 'fat', 'four', 'p53', 'two', 'cut', 'bone', 'stem']",E
he penetration of the egg by a sperm takes place inside what?,"['microscope', 'an object', 'ejaculate', 'epidermis and dermis', 'male organism', 'female organism', 'veins and arteries', 'testicles']",F
A beneficial effect of carpooling is,"['animal transport', 'increased water pollution', 'more beneficial emissions', 'reduced air pollution', 'lowered energy cost', 'staying warm', 'lower gas mileage', 'it keeps an organism warm']",D
How does a cactus survive droughts?,"['it becomes dormant', 'it helps them survive', 'roots and shoots', 'high humidity', 'circulatory systems', 'roots to grow', 'holding water in the stem', 'dormant state']",G
Cacti are adapted to what?,"['the snow', 'dry environments', 'animal survival', 'survival', 'tropical regions', 'moist environments', 'relocation', 'salt and water']",B
What about the temperature may cause water vapor to condense overnight and in the early morning?,"['it reaches the dew point', 'it reaches kelvin point', 'movement of an air mass', 'warm air moving into cold air', 'it reaches evaporation point', 'temperature changing', 'preventing heat transfer', 'it is too dark to measure']",A
What are antigens also?,"['resistance', 'negative', 'humans', 'positive', 'pathogens', 'more abundant', 'complex', 'allergies']",E
What are immobile?,"['sharks', 'sperm cells', ""an organism's body"", 'adult sponges', 'critical organs', 'humans', 'gastropod shells', 'all matter']",D
Where can amphibians that move like earthworms be found?,"['moist bodies', 'body water', 'storing water', 'during the day', 'four limbs', 'moist soil', 'dry areas', 'high altitudes']",F
What are magnets used for?,"['creating plants', 'safe operation', 'feedback mechanisms', 'making tape', 'navigating oceans', 'chemical messengers', 'navigating thoughts', 'communication']",E
Smoking tobacco can cause what?,"['heart health', 'lymphoma', 'murmur', 'good lungs', 'heart strength', 'cancer', 'disease', 'symptoms']",C
what is absorbed in the small intestine?,"['fat', 'phlegm', 'grams', 'acid', 'edible', 'cell wall', 'food', 'sugar']",G
Ancestors of a jawless fish which is parasitic are thought to have been the earliest what,"['moving over land', 'changes in size', 'aquatic', 'reptile', 'several', 'chondrocytes', 'vertebrates', 'eukaryotic cells']",G
Mercury cannot sustain life because it is,"['too close to the sun', 'harmful substances', 'dormant state', 'major threat to health', 'too cold', 'has little gravity', 'scarce resources', 'too small']",A
What increases genetic diversity?,"['by coral exoskeletons', 'something that waters do', 'something that planets do', 'fertilization', 'something that rocks do', 'deoxyribonucleic acid', 'males and females', 'somethign that mammals do']",H
Which weather event can cause forest fires?,"['thunder storms', 'mud slides', 'warmer temperatures', 'snow ice and rock', 'thermal expansion', 'very complex', 'humidity', 'snow storms']",A
Looking at bright objects can damage what structure?,"['coral', 'chloroplasts', 'cells', 'neuron', 'photosynthesis', 'eyeglasses', 'the skin', 'retina']",H
What does vegetation change into after being buried under soil?,"['desert', 'space', 'grass', 'blankets', 'bushes', 'time', 'roots', 'fuel']",H
Where in the plant does growth in width or girth originate?,"['conductive tissue', 'carbon dioxide', 'veins and arteries', 'it gets more light', 'photosynthesis', 'at or near the margins', 'vascular tissue', 'in the autumn season']",G
Water vapor condensing in clouds usually cause what?,"['pollution', 'heat energy', 'kinetic energy', 'harmful substances', 'flash floods', 'greenhouse gases', 'evaporation', 'greenhouse gasses']",E
what causes liquid to form?,"['opposite of evaporation', 'water expanding', 'aqueous solution', 'freezing', 'heat production', 'burning wood', 'flow of electrons', 'gas']",A
Car engines convert highly combustible vapors into what?,"['energy', 'tires', 'passengers', 'motion', 'movement', 'heat', 'wheels', 'energy']",D
Language can be learned through,"['play', 'osmosis', 'instincts', 'years', 'birds', 'a path', 'sent', 'nerves']",A
What happens when water's temperature drops to 32 degrees or below?,"['its speed increases', 'vaporization', 'it turns into oil', 'they may not survive', 'it becomes solid', 'it becomes ice cream', 'plant growth is reduced', 'permineralization']",E
what can behaviors be learned through?,"['animals', 'sports', 'walking', 'dogs', 'running', 'movement', 'recovery', 'exercise']",B
what is saturated fat at room temperature?,"['solid', 'cats', 'cows', 'steak', 'gas', 'liquid', 'protein', 'unsaturated']",A
Freezing and thawing cause what type of weathering?,"['loose soil', 'climate', 'mechanical', 'flooding', 'sediment', 'rivers', 'metling snow', 'winter']",C
When will animals move to another area?,"['to keep their body heat', 'reusing materials', 'if they can no longer get food', 'if they are bored', 'marshes and swamps', 'if they have too much money', 'warm air moving into cold air', 'if they have too much food']",C
The offspring of two living things with white eyes have what color eyes?,"['white', 'tiny', 'pigeons', 'green', 'alleles', 'black', 'similar', 'yellow']",A
When is butter a solid?,"['rapid changes occur', 'protect eyes in the lab', 'around 5 to 27 degrees celsius', 'one effect of diabetes', 'protein foreign to the body', 'natural atmosphere component', 'reduce acidity of food', 'speed at which sound moves']",C
what are caused by the same reason that one side of the Earth receives less energy from the sun,"['car accidents', 'climate', 'seasons', 'photons', 'meteor showers', 'sweating', 'carbon cycle', 'sunlight']",C
How can animals with six legs detect sound?,"['thorax', 'refract it', 'electricity', 'they bend', 'wings', 'environment', 'pupils', 'antennae']",H
"When a bacteria is in a resting state, where can you find it?","['cooking', 'the skin', 'vegetation', 'in soil', 'an object', 'loose dirt', 'alveoli', 'lungs']",D
Why is it good for animals to carry seeds?,"['structure and function', 'seeds are healthy to eat', 'it keeps an organism warm', 'the seed gets dropped in water', 'the plant grows somewhere else', 'members of their own species', 'lowered energy cost', 'it kills the seed']",E
What causes changes in characteristics of living things over time?,"['mutations', 'science', 'parents', 'environment', 'light energy', 'news', 'alleles', 'animals']",A
A working refrigerator is good protection from what?,"['electric devices', 'plastic', 'abnormal cell growth', 'darkness', 'temperature changing', 'a pathogens', 'air light and heat', 'cold']",G
What do male dogs use in urine to mark their territory?,"['natural aphrodisiacs', 'competing for resources', 'tails', 'urine  cleaner', 'something coming from a gland', 'chemical energy', 'an area swollen with pus', 'chew toys']",A
What is poorly understood for metazoas?,"['habitat', 'antigens that cause allergy', 'intervertebrate', 'evolutionary history', 'protein foreign to the body', 'nucleotides composing polymers', 'melanin content', 'vertebrate']",D
What differ strongly in appearance and are barrel shaped?,"['bears', 'barnacles', 'abdomens', 'oxen', 'leptospirosis', 'cacti', 'burrs', 'tunicates']",H
what can cause disease,"['bacteria', 'medicine', 'healthcare', 'pesticides', 'viruses', 'influenza', 'toxins', 'fish']",A
What do cranberries need for production?,"['disease', 'seeds', 'bees', 'food', 'blueberries', 'leaves', 'energy', 'wind pollination']",C
An overheated body can use water for:,"['metabolic reaction', 'dehydrating', 'raising their temperature', 'heat produced', 'liquid', 'watering plants', 'evaporative cooling', 'retaining heat']",G
What is found in that that gives plants a green color?,"['energy', 'sunlight', 'acetic acid', 'energy', 'solar energy', 'water vapor', 'light', 'nitrogen']",H
What bring amino acids to the ribosome in the correct sequence?,"['chemical energy', 'aminoacylation', 'dilution', 'a delta', 'cooking', 'heat or cold', 'it needs them', 'a greek letter']",B
"When the wiring is finished, what runs through it","['little ants', 'heat energy', 'electrical current', 'light particles', 'electromagnetic energy', 'electrically', 'small beams', 'encoded information']",C
What can cause change in genetic characteristics,"['plants growth', 'leptospirosis', 'pesticides', 'environment', 'global warming', 'competition', 'parasites', 'cigarettes']",D
Photosynthesis takes place in ,"['chloroplasts', 'sunlight', 'silk plants', 'peachleaf willow', 'most plants', 'oxygen plants', 'chlorine plants', 'in their leaves']",A
What do animals need to keep warm?,"['a blanket', 'lipids', 'grass', 'fur', 'wings', 'food', 'a space heater', 'energy']",F
Organisms cluster around vents found in the same place as what?,"['dolphins', 'our planet', 'allow growth', 'birds', 'our star', 'mountains', 'manatees', 'lobsters']",H
What can a producer grow down into the soil in order to absorb minerals and water?,"['trees', 'stems', 'roots', 'oak', 'seeds', 'burrs', 'grass', 'water absorbing petals']",C
What is a possible negative effect of exposing soil to wind ,"['it used to be covered by water', 'exposure to cold', 'decrease in crop yields', 'greater food production', 'elimination of harmful pests', 'a tree falling', 'wind power increases', 'damages them']",C
what can you fold to cause it to change shape?,"['gas', 'a prism', 'liquid', 'biceps', 'solid', 'enzymes', 'particles', 'fibers']",E
What is a source of energy?,"['fossil fuels', 'cooking', 'damming a river', 'sleeping', 'napping', 'electrical energy', 'our nearest star', 'sunlight']",C
What have a complete digestive system and a closed circulatory system?,"['viruses', 'reptiles', 'phytoplankton', 'mammals', 'bacteria', 'graptolites', 'humans', 'elephants']",B
what moves by converting chemical energy into mechanical energy?,"['omnivores', 'humans', 'lobsters', 'wind', 'particles', 'pigeons', 'mammal', 'motion pictures']",B
Fetch is one way that what learns how to behave?,"['bats', 'otters', 'man', 'cooking', 'dogs', 'skating', 'humans', 'fishing']",E
"Pipes can burst because at low temperatures, water does what?","['break off', 'moves', 'expand', 'evaporate', 'squeeze', 'flooding', 'boil', 'shrink']",C
Which part of fungi have humans collected and grown for food for thousands of years?,"['more abundant', 'by indirect light', 'remains of prehistoric life', 'it keeps an organism warm', 'epidermis and dermis', 'organic compounds', 'loose soil', 'fruiting structure']",H
plant's growth of what is benefited from sandy soil,"['flower', 'pollen', 'ph', 'h20', 'cells', 'leaf', 'slow', 'root']",H
How does an echidna reproduce?,"['during the day', 'it can be seen', 'gastropod shells', 'laying eggs', 'litter', 'aerobic capacity', 'mechanical', 'electrically']",D
What are used as protection by sea anemones?,"['lamphreys', 'poisonous darts', 'tubular organ', 'feed on dead protists', 'coelenterates', 'islets of langerhans', 'related organisms', 'moisturize their skin']",B
What is an example of something that pathogens cause?,"['influenza', 'measles', 'bacteria', 'smallpox', 'broken leg', 'viruses', 'concussion', 'forgetfulness']",B
Which of the following does not contribute to global warming?,"['nucleus of a cell', 'flying in a plane', 'leaving the lights on', 'haploid plants', 'a hydraulic system', 'driving a car', 'riding a bike', 'power stations']",G
what reproduction requires pollination?,"['humans', 'they lay eggs', 'tropical', 'bees', 'insects', 'subtropical', 'perennials', 'heterotrophs']",G
what does a refrigerator keep fresh?,"['animals', 'heat', 'salt', 'oysters', 'canned food', 'grass', 'chicken', 'trout']",G
what usually has its leaves change color in autumn?,"['by indirect light', 'most plants', 'single-celled organisms', 'sensory neurons', 'haploid plants', 'eukyarotes', 'peachleaf willow', 'it remains dormant']",G
What allows for budding?,"['by wind and rain', 'peachleaf willow', 'light passing through water', 'veins and arteries', 'alternation of generations', 'photosynthesis', 'something that makes plants green', 'the looseness of soil']",E
What provides food and shelter to many ocean organisms?,"['houses', 'umbrellas', 'limestone', 'ferns', 'sharks', 'barnacles', 'calcite', 'sheds']",G
What is a form of vesicle transport that requires energy?,"['absorption', 'glucose', 'leptospirosis', 'a solute', 'energy', 'bioaerosols', 'direct energy', 'heat or cold']",A
How can mammals generate heat?,"['layers of fat', 'ice cubes', 'wishing', 'depleting energy stores', 'death', 'with their fur', 'raising their temperature', 'by keeping them warm']",D
Lack of what can be damaging or disastrous?,"['force', 'violence', 'immunization', 'food and shelter', 'sensory neurons', 'kinetic energy', 'heat energy', 'beatings']",C
What are used for defense by Anthozoans?,"['antigens', 'poisonous darts', 'unicellular organisms', 'chemicals', 'paramecium', 'antibodies', 'hardened backbone', 'feed on dead protists']",B
Paralytic shellfish cause harm to what?,"['their environment', 'most cephalopods', 'their ecosystem', 'themselves', 'coral reefs', 'animals', 'living things', 'circulatory systems']",G
what forms the liver?,"['bile', 'alcohol', 'stones', 'animals', 'ovaries', 'cells', 'meat', 'humans']",F
what is pulsed through the body?,"['antigens that cause allergy', 'magnetic fields', 'melanin content', 'two or more sets of alleles', 'higher ultraviolet  radiation', 'fluid connective tissue', 'ejaculate is carried', 'kidneys']",F
What is used to increase temperature?,"['activation energy', 'ice', 'electricity', 'snow', 'glaciers', 'burning wood', 'electrical energy', 'fuel cells']",F
"be prepared for clear, cold days after what","['global warming', 'spring', 'droughts', 'heat waves', 'thunderstorms', 'dehydration', 'greenhouse gases', 'animal survival']",E
Cancer is a disease in which cells what?,"['something coming from a gland', 'cause people to become sick', ""the body's largest organ"", 'major threat to health', 'multiply purposely', 'spread slowly', 'multiply controllably', 'grow and divide rapidly']",H
Using a gasoline engine requires doing what to gasoline?,"['dehydration', 'cooking', 'smoking', 'energy usage', 'vaporization', 'consuming', 'adding heat', 'evaporation']",F
heat causes,"['heating liquids', 'energy of moving objects', 'global warming', 'insects to hatch', 'sweating', 'electricity', 'greenhouse gases', 'kinetic energy']",D
"flukes, tapeworms, and turbell are","['major threat to health', 'types of flat leeches', 'plant growth is reduced', 'types of earthworms', 'competing for resources', 'types of snakes', 'types of flatworms', 'parasites']",G
Creating wood-free paper can avoid what process?,"['using pulp', 'dehydration', 'deforestation', 'erosion', 'physical weathering', 'using calender rolls', 'using chemicals', 'contamination']",C
What is formed when a high mass celestial body collapses?,"['rays or beams', 'calcium carbonate', 'it gets heated up', 'fossil fuels', 'scattered light', 'layers of fat', 'a black hole', 'heating liquids']",G
What is better able to dissolve oxygen and nutrients than standing water?,"['puddles', 'microorganisms', 'ponds', 'nitrogen', 'swamp vegetation', 'veins and arteries', 'streams and creeks', 'peachleaf willow']",G
what can fish not make?,"['fat', 'copper', 'mass', 'motion', 'eggs', 'food', 'liquid', 'sodium']",F
Which can move?,"['raft', 'light energy', 'vehicles', 'insects', 'protists', 'bicycle', 'animals', 'an object']",E
What does something used for protecting plants by killing insects require?,"['electricity', 'hydrogen and oxygen', 'organic molecules', 'food and shelter', 'important habitats', 'special disposal', 'chemical messengers', 'deoxyribonucleic acid']",F
What could occur should a person scrape themselves?,"['loss of gravity', 'looseness of dirt or compost', 'contaminated wounds', 'development of super powers', ""it's bodily water decreases"", 'physical weathering', 'cause their death', 'learning a new language']",C
If pee doesn't leave the body through a sphincter very often what color will it be?,"['aqueous solution', 'dangerous', 'layers of fat', 'dark yellow', 'matter vibrating', 'negative', ""when it's cold"", 'it decreases']",D
Recycled products do what?,"['decomposing dead organisms', 'cause disease', 'accelerate global warming', 'the process of adaptation', 'helping to prevent floods', 'contribute to waste', 'have a positive impact on the environment', 'organisms and their habitat']",G
What can cause a  more powerful reaction?,"['heating liquids', 'hyperthyroidism', 'thyroid-stimulating hormone', 'hypothyroidism', 'chemical reaction', 'higher temperature', 'energy of moving objects', 'heat energy']",F
what are not visible?,"['kalenchoes', 'sun', 'liver cancer', 'black hole', 'sea squirts', 'layers of fat', 'stars', 'ocean']",D
What do flowers contain?,"['cells', 'melanin', 'skin', 'keratin', 'tiny hairs', 'flagella', 'epidermis', 'pigments']",H
What formed the Himalayas?,"['erosion', 'tornadoes', 'flooding', 'earthquakes', 'hurricanes', 'amount of heat', 'precipitation', 'permeable walls']",D
what can a magnet moving in a coil of copper wire cause?,"['flow of protons', 'dangerous', 'flow of neutrons', 'heat energy', 'flow of electrons', 'h2o', 'kinetic energy', 'electromagnetic energy']",E
What has a negative impact on the environment?,"['harmful substances', 'weathering of soil', 'saving water', 'planting trees', 'deforestation', 'massive damage', 'recycling', 'enormous damage to homes']",B
What is so small it can be seen only with an electron microscope?,"['all invertebrates', 'humans', 'bacteria', 'alveoli', 'acetic acid', 'orchids', 'smallpox', 'planets']",G
Where are you more likely to get a sunburn?,"['at elevation', 'the skin', 'on covered places', 'at sea level', 'chemical reaction', 'dry and hot', 'on your bottom', 'near the shoreline']",A
What can be used for keeping warm?,"['keratin', 'vacuum', 'four limbs', 'energy', 'cold', 'engines', 'magic', 'heat']",A
A fault movement causes what to happen?,"['birds to migrate', 'animals to hibernate', 'movement', 'whales to mate', 'ground to shake', 'electrical energy', 'flow of electrons', 'friction']",E
What can measure meters?,"['a tape measure', 'by coral exoskeletons', 'a flask', 'microscope', 'animals', 'a barometer', 'a cup', 'electron microscope']",A
what causes day and night cycles on a planet?,"['seasons', 'carbon dioxide', 'flow of electrons', 'gravitational pull', 'fissures of hot acidic water', 'spinning on its axis', 'heat energy', 'energy of moving objects']",F
when do humans become sexually mature?,"['moving over land', 'adolescence', 'death', 'sperm', 'chondrocytes', 'eukaryotic cells', 'menopause', 'coelenterates']",B
"What part of a light bulb has energy run through it, converting energy into light?","['adding heat', ""sun's heat"", 'cotton', 'heat energy', 'glass', 'light', 'filaments', 'broken light bulbs']",G
Adrenaline travel throughout the body via,"['nerve cells', 'fascia', 'deltas', 'sweating', 'nerves', 'ligaments', 'electrically', 'the blood']",H
What do trees have that insulates?,"['hats', 'looseness', 'dogs', 'woody stems', 'food and shelter', 'cells', 'storing water', 'in their leaves']",D
what do prisms refract?,"['slow', 'wind', 'yes', 'joules', 'ligt', 'energy', 'sand', 'waves']",E
What do male dogs use to mark their territory?,"['smell', 'h 2 o', 'love', 'intuition', 'gourdin', 'tongue', 'sight', 'fur']",A
what's leaves may increase as it grows?,"['fern', 'green', 'grass', 'energy', 'apples', 'trees', 'edible', 'oak']",A
What can be used to display parts per hundred?,"['changes in size', 'antigens', 'a circle graph', 'an invisible graph', 'nothing', 'surfaces and counters', 'melanin amount', 'an audio recording']",C
Earth orbiting the sun causes something with how many different states to change?,"['three', 'two', 'four', 'six', 'eras', 'cold', 'winter', 'motion']",C
Woodlands benefit from what?,"['planting trees', 'nutrients', 'deforestation', 'lowered energy cost', 'food and shelter', 'rainforest', 'genetic diversity', 'urban sprawl']",A
what use pheromones in urine to maintain their territory?,"['baby dogs', 'bears', 'rabbit', 'male dogs', 'girl puppies', 'mammals', 'female dogs', 'animals']",D
What are viruses not?,"['self-copies', 'an object', 'hiv', 'humans', 'infectious', 'homogenous', 'dangerous', 'prokaryotes']",H
What does the last stage of life before adulthood begin with?,"['sexual reproduction', 'puberty', 'infancy', 'death', 'hormones', '22 months', 'vorticella', 'pregnancy']",B
What do animals do when the available nutrients in an environment decrease?,"['basic building blocks of life', 'depress neuronal excitability', 'they leave to find them', 'they plant seeds', 'they stay', 'plant growth is reduced', 'they live like normal', 'body temperature reduces']",C
what are gases from burning coal and oil dissolving in water in the atmosphere?,"['harmful', 'deadly', 'h2o', 'helpful', 'dangerous', 'vehicles', 'green', 'toxins']",A
What provides animals with protection against the weather?,"['trees', 'skin', 'leaves', 'rain', 'flowers', 'fibers', 'wetland', 'fruits']",A
Many corals secrete what to form a coral reef?,"['chlorophyll', 'salt and water', 'the area was once underwater', 'chemical energy', 'aqueous solution', 'organic compounds', 'gastropod shells', 'hard outer covering']",H
A fire requires a by-product of what?,"['sunlight', 'heat energy', 'electromagnetic energy', 'photosynthesis', 'evaporation', 'heating liquids', 'electrical energy', 'harmful substances']",D
the movement of an air mass over Earth 's surface changes what?,"['temperature', 'the atmosphere', ""earth's atmosphere"", ""earth's science"", ""earth's shadow"", 'energy of moving objects', ""earth's water"", 'kinetic energy']",C
What are used for protecting the pupils during experiments?,"['specialized', 'safety gloves', 'safety goggles', 'safe operation', 'lamphreys', 'chemicals', 'chemical messengers', 'safety suit']",C
what occurs over geologic time above the level of the species?,"['tectonic plates coliding', 'wind and erosion', 'remains of prehistoric life', 'earth revolving around the sun', 'rapid expansion', 'microevolution extrapolated', 'the wearing away of rock', 'tectonic plates being pushed together']",F
What can cause debris?,"['breaking apart sandstone', 'some invertebrates', 'breaking apart air', 'remains of prehistoric life', 'exposure to cold', 'breaking apart clouds', 'breaking apart water', 'forest is destroyed']",A
What can magnets be used to do?,"['capture prey', 'moving over land', 'feedback mechanisms', 'destroy magnets', 'reproduce', 'help other species benefit', 'direct a play', 'determine direction']",H
 the production of primordia cause roots to ,"['bend', 'grow', 'loss', 'expand', 'growth', 'rise', 'mildew', 'die']",B
Using what can require burning gasoline?,"['lead', 'oil', 'calculator', 'woodfire', 'fire', 'running shoes', 'coal', 'car']",H
What is formed by the bending of light?,"['motion', 'fossil fuels', 'a rainbow', 'coral reefs', 'coral', 'movement', 'an object', 'kalenchoes']",C
What field studies how animals behave in their habitats? ,"['see details', 'sensory neurons', ""it's state"", 'it needs them', 'heat or cold', 'pesticides', 'movement', 'ethologists']",H
Wetlands are extremely important ,"['water conservation', 'global ecosystems', 'desert ecosystem', 'terrestrial ecosystems', 'important habitats', 'the environment', 'food and shelter', 'forest ecosystems']",B
"An object made with a material will the the texture, color and what of the material?","['interact', 'traits', 'status', 'figuration', 'protect them', 'design', 'appearance', 'support']",G
What is oxygen used as in respiration?,"['heat produced', 'electron acceptor', 'photosynthesis', 'chemical energy', 'preventing heat transfer', 'veins and arteries', 'it keeps an organism warm', 'it helps them survive']",B
What are some invertebrates?,"['catfish', 'parasites', 'dogs', 'barnacles', 'animals', 'humans', 'insects', 'food']",G
Fins nearly as long as what can be used to move through water?,"['most cephalopods', 'the rest of the body', 'animals with backbones', 'the eye of a needle', ""an organism's body"", ""increases a body's strength"", 'the body of water', 'the body of space']",B
What does lifting weights increase?,"['intelligence', 'stamina', 'energy', 'sweating', 'timidness', 'energy', 'strength', 'fragility']",G
"Of the following items, the most likely to cause a car accidents is","['cellphone', 'spare tire', 'fossil fuels', 'smoking pipes', 'toxins', 'air freshener', 'insurance card', 'mechanical']",A
What can lead to bullying?,"['cooperation', 'isolation', 'damaged hearing', 'perfection', 'competition', 'negative', 'smoking tobacco', 'heat or cold']",E
