question,choices,answer
How to make instant noodles,"['boil about three and a half cups of water in a reasonable sized pot add the flavoring packets into the water and allow them steep for a minute or so add the dried noodles and cook for at least 3 minutes before removing from the heat and serving', 'boil about a cup and a half of water in a reasonable sized pot add the flavoring packets into the water and allow them steep for a minute or so add the dried noodles and cook for at least 3 minutes before removing from the heat and serving']",A
To ensure wooden pallet planks will be able to handle the summer sun.,"['apply a sunscreen on the planks', 'apply a spar varnish on the planks']",B
paperweight,"['can anchor a balloon ', 'can anchor a boat ']",A
Recycle your toilet paper rolls.,"['gather your empty toilet paper rolls and crease one end to make it solid add dirt and plant a seed', 'gather your empty toilet paper rolls and crease one end to make it solid add trash to the end and set on fire']",A
how do you turn the volume off on your iphone?,"['press the volume down button', 'switch the button from off to on on the side of your phone']",B
How to keep it from clumping?,"['mix in a teaspoon of cornstarch for each cup', 'mix in a teaspoon of laundry starch for each cup']",A
How to set off your smoke bomb?,"['light the fuse on fire then stay there', 'light the fuse on fire then walk away']",B
Make a homemade sword.,"['use an electric grinder to file the edge of a piece of scrap sheet metal to a pointed blade use adhesive tape to attach the blade to a piece of cloth for a handle', 'use an electric grinder to file the edge of a piece of scrap sheet metal to a pointed blade use adhesive tape to attach the blade to a piece of wood for a handle']",B
sleeve,"['dissasembles pliers ', 'cleans pliers ']",B
Cut a dead snake open from the anal vent,"[""flip the dead snake over belly side up look for an opening a few inches away from the dead snake's tail take clean sharp shears and place into the opening cut up the stomach until you reach the head and stop"", ""flip the dead snake over back side up look for an opening a few inches away from the dead snake's tail take sharp shears and place into the opening cut up the stomach until you reach the head and stop""]",A
how do you pour liquid?,"['fill another container with it', 'throw it into another container']",A
How do I prepare the ramekins when making vanilla souffles?,"['butter the inside of 6 ramekins and use 1/4 cup of sugar to coat the inside of each one making sure to cover all the exterior surface', 'butter the inside of 6 ramekins and use 1/4 cup of sugar to coat the inside of each one making sure to cover all the interior surface']",B
"If you are going to use balloons in cooking, you should","['wash the outsides of the balloons', 'leave the outsides of the balloons alone']",A
a bucket,"['can hold acid ', 'can hold paint ']",B
How can I keep batter from splattering when mixing?,"['place a paper plate on the bottom of the beaters while you are holding over the bowl', 'place a paper plate on the top of the beaters while you are holding over the bowl']",B
trowel,"['hung from a  extension cord can be used as a plumb bob', 'hung from a  string can be used as a plumb bob']",B
shot glass,"['can hold a dandelion as a vase', 'can hold a water lily as a vase']",A
paintbrush,"['can make a design on a q-tip ', 'can make a design on a vase ']",B
"To rename a file on a computer,","['press the ""f2"" button on your computer when selecting a file', 'hit the ""delete"" file after the file has been selected and remake it']",A
how to keep colors from fading in the wash,"['wash clothes inside out and on cool', 'wash clothes inside out and on a cool dryer']",A
How can I easily thread a needle?,"['make sure the end of the thread has a sharp point and that you use a needle with a wide eye that can accommodate the thread insert the thread into the eye of the needle use a needle threader of necessary', 'cut the end of a thread so it has a blunt point and insert it into the eye of a thread use a needle with a wider eye if necessary and a needle threader to make it easier to push the thread through the eye']",A
What can you us to detect animals near your campsite?,"['a solar powered alarm', 'a nuclear powered alarm']",A
how do you make a caper herb dressing?,"['whisk 2 tablespoons each mayonnaise dijon mustard and red wine vinegar 1 minced shallot 2 tablespoons chopped capers 1 tablespoon each minced chives parsley and tarragon and 1/2 teaspoon kosher salt gradually whisk in 1/2 cup olive oil', 'whisk 2 tablespoons each mayonnaise dijon mustard and red wine vinegar 1 minced shallot 2 jars chopped capers 1 tablespoon each minced chives parsley and tarragon and 1/2 teaspoon kosher salt gradually whisk in 1/2 cup olive oil']",A
Improve quality of sleep.,"['eat a spoonful of mustard', 'eat a spoonful of honey']",B
How To Protect Your Hands and Surfaces When Dying Fabric,"['you can protect your hands and work area when making diy batik by wearing rubber gloves and covering your work area with a plastic tarp', 'you can protect your hands and work area when making diy batik by wearing cotton socks over your hands and covering your work area with a plastic tarp']",A
How to clean a knife,"['use soap and water clean from behind so you do not cut your fingers or hands', 'place the knife in a pot of boiling water for 5 minutes to kill any bacteria']",A
How to keep rare pokemon cards protected.,"['to keep them the most protected put them in a clear sleeve then put that in a colored sleeve and then finally put all of it in a hard shell plastic sleeve', 'put a sleeve on the cards and store them in a binder']",B
How to sharpen a blunt scissor?,"['open the scissors and run the blades one at a time through a knife sharpener', 'close the scissors and run the blades together at once through a knife sharpener']",A
How do I remove candle wax from my clothes?,"['place the clothes in a dryer on high to heat the wax and let it melt afterwards wash the clothes in the laundry with normal detergent or fabric softener and set it once again to dry', 'let the candle wax dry first then scrape most of it off with a knife use a steamer or hot water to wash off more wax from the clothes and then wash the clothes as normal in a washer']",B
To add petals to the fondant rose,"['rub the glue on the bottom of the base and then stick the circle onto the glue part of the base keep repeating until the rose has as many petals as you would like it to have', 'rub your wet finger on the bottom of the base and then stick the circle onto the wet part of the base keep repeating until the rose has as many petals as you would like it to have']",B
Unclog toilet without plunger.,"['pour cocaine into toilet bowl for 10 minutes then flush', 'pour coke soda into toilet bowl for 10 minutes then flush']",B
How do you give rolls a nice brown crisp dough?,"['after baking lightly brush butter on them', 'while baking lightly brush butter on them']",B
To layer pancake and the brownie batter for the pancake brownie,"['add layer of brownie-batter to the bottom of a greased 9x13 pan then adding a layer of pancake rolls and then to finish it again a layer of brownie-batter', 'add layer of brownie-batter to the top of a ungreased 9x13 pan then adding a layer of pancake rolls and then to finish it again a layer of brownie-batter']",A
How do you make fabric softener crystals?,"['just mix one cup of epsom salt with 10 drops of your favorite scent of essential oil', 'just mix one cup of epsom salt with 10 drops of your favorite scent of essential soil']",A
To type this symbol ÷ on a keyboard.,"[""keyboards don't usually have a ÷ only / you need to hold down alt while typing 246 on the numpad"", ""keyboards don't usually have a ÷ only / you need to hold down alt while typing 246 on the keyboard""]",A
Store extra sponges.,"['keep fresh in empty baby wipe container', 'keep fresh in empty napkin container']",A
how to clean cast iron skillet,"['wash cast iron by hand with a steel brillo pad      dry promptly and thoroughly with a lint-free cloth or paper towel    rub with a very light layer of cooking oil or our seasoning spray preferably while the cookware is still warm', 'wash cast iron by hand with a nylon bristle scrub brush     dry promptly and thoroughly with a lint-free cloth or paper towel    rub with a very light layer of cooking oil or our seasoning spray preferably while the cookware is still warm']",B
If you are looking for a free version of a program how can you get JUST the program and not be signed up for a free trial that will later try to bill you?,"['when searching for the program or item type in ""open source"" not trial versions it will help you avoid ads and malware', 'when searching for the program or item look for trial versions not open source it will help you avoid ads and malware']",A
What to use to polish copper tubing?,"['you can use a planing tool to polish copper tubing', 'you can use steel wool to polish copper tubing']",B
"D.I.Y stamp with  foam Paper with Sticky Backing , acrylic Paint & Brush or Ink PadScissors, Cardboard or other object to attach stamp to","['diy stamp with  foam paper with sticky backing  acrylic paint & brush or ink pad    scissors cardboard or other object to attach stamp to        cut out the shape you need out of the foam with sticky backing paste it on to the piece of card board dip it into paint or use an ink pad stamp out a couple of trial patterns to adjust colors', 'diy stamp with  foam paper with sticky backing  acrylic paint & brush or ink pad    scissors cardboard or other object to attach stamp to        cut out the shape you need out of the foam with sticky backing paste it on to the piece of card board dip it into paint or use an ink pad stamp out a couple of trial patterns to adjust columns']",A
"To prevent getting your hand burned when driving an automatic car on a hot day,","['spray the top of the stick with oil to absorb some of the heat', 'place a coozie over the top of the stick when driving the car']",B
How to Test Extending Grabber,"['to test your extending grabber tape two small condiment cups together by their bottoms and try to pick them up with the grabber', 'to test your extending grabber tape two fragile wine glasses together by their bottoms and try to pick them up with the grabber']",A
How to Make Best Easy Banana Bread,"['to make best easy banana bread fold dry flour and baking soda mixture and banana butter and sugar mixture together until well combined stir in vanilla', ""to make best easy banana bread fold dry flour and baking soda mixture and banana butter and sugar mixture together don't mix too much leave some lumps of dry flour in the batter stir in vanilla""]",A
How do you find the area of a triangle?,"['to find the area of a triangle subtract the base by the height and then divide by 2 the division by 2 comes from the fact that a parallelogram can be divided into 2 triangles for example in the diagram to the left the area of each triangle is equal to one-half the area of the parallelogram', 'to find the area of a triangle multiply the base by the height and then divide by 2 the division by 2 comes from the fact that a parallelogram can be divided into 2 triangles for example in the diagram to the left the area of each triangle is equal to one-half the area of the parallelogram']",B
How can I cut cake perfectly and NOT smudge the nice icing?,"['use dental dam saw back and forth gently until you get to the bottom of the cake it will slice through better than a knife', 'use dental floss saw back and forth gently until you get to the bottom of the cake it will slice through better than a knife']",B
How do you slice a piece of bread?,"['place the loaf of bread on a cutting board using a serrated knife preferably a bread knife place the knife on the bread gently press down while moving the knife in a forward and back sawing motion at the same time let the teeth of the knife do the work', 'place the loaf of bread on a cutting board using a sharp knife preferably a filet knife place the knife on the bread press down firmly while moving the knife each direction until all the bread has been cut let the handle of the knife do the work']",A
How do you substitute milk when making a smoothie?,"['replace regular milk with soy milk or almonds when making a smoothie', 'replace regular milk with soy milk or almond milk when making a smoothie']",B
magnet,"['can attract rusty and older metals to it', 'can attract young women looking to date to it']",A
"To keep from getting cavities,","['limit sugar intake and brush teeth regularly', 'limit food intake and skip brushing teeth regularly']",A
how do you burp a baby?,"[""lay it down in front of you and pat it's back"", ""place it in your arms facing behind you and pat it's back""]",B
How do I paint the surface of the fridge door.,"['shake the can of spray paint and spray it on the surface from about 12 inches back in a uniform fashion until covered let it dry for 15 minutes and apply another coat', 'shake the can of spray paint and spray it on the surface from about 12 inches back in a uniform fashion until covered let it dry for 1 minute and apply another 4 coats immediately']",A
Create a bean heating pad.,"['cut bed sheet into pouch fill with cooked beans and sew shut', 'cut bed sheet into pouch fill with dry beans and sew shut']",B
Keep the top of your refrigerator from getting dirty.,"['after cleaning the top of the refrigerator cover it with masking tape then occasionally remove it to keep this area clean', 'after cleaning the top of the refrigerator cover it with a newspaper then occasionally remove it to keep this area clean']",B
"To easily recreate an image many times repeatedly,","['try and memorize the proportions and quickly draw them again', 'recreate the image with a stencil and then spray paint over it']",B
To light the room up.,"['place candles inside of glass tumblers and place them lit in each corner of each room', 'fill several flashlights with batteries turn them on and lay them in front of mirrors so that you can multiply the output of light']",A
How can you prevent a bug bite from itching?,"['rub a glue stick over the bite it will stop the bite', 'rub a walking stick over the bite it will stop the bite']",A
How can I protect pictures for display without a picture frame?,"['wrap picture in a tight layer of cling wrap', 'wrap picture in a tight layer of tin foil']",A
"To easily retrieve crumbs from in between keys on a keyboard,","['use a small flat head screw driver to wedge between keys an lift out filth', 'slide a post-it note between the keys of the keyboard to remove any filth']",B
Reduce puffiness under eyes.,"['hold dry tea bags under eyes for a few minutes', 'hold used tea bags under eyes for a few minutes']",B
To make homemade popsicles,"['combine your desired ingredients and then pour into a popsicle mold and eat', 'combine your desired ingredients and then pour into a popsicle mold and freeze']",B
soften brown sugar,"['put in the oven at 350* for two hours let cool and refrigerate promptly for a few hours', 'put in the microwave with a glass of water beside it and microwave for a few minutes']",B
"To clean out an old plastic trash bin,","['put it in the sink and rinse it with water', 'take it outside and hose it down with water']",B
Treat sore throat.,"['eat walnuts to sooth throat', 'eat marshmallows to sooth throat']",B
How can I run faster and longer?,"['running as loudly as possible helps your form and endurance while you jog', 'running as quietly as possible helps your form and endurance while you jog']",B
how do you put on a clip on tie?,"['clip it to the middle of your shirt', 'clip it to the top of your shirt']",B
How to fill the neckhole of the t-shirt for the hammock.,"['cut the arm piece in half that was previously cut off from the t-shirt place the leg piece on top of the neck hole and hand sow all around', 'cut the arm piece in half that was previously cut off from the t-shirt place the arm piece on top of the neck hole and hand sow all around']",B
Prevent injuries at camp site.,"['wrap any hazards with pasta noodles', 'wrap any hazards with pool noodles']",B
How do you change a flat tire on your car?,"['find a safe place to park secure your vehicle grab your jack spare tire and tools loosen the lug nuts slightly before you jack up your car lift up your car remove the lug nuts and wheel remove the flat tire put on your spare lower your car', 'find a safe place to park secure your vehicle grab your jack spare tire and tools loosen the lug nuts tightly before you jack up your car lift up your car remove the lug nuts and wheel remove the flat tire put on your spare lower your car']",A
How to make a more spicy pumpkin pie spice?,"['increase the amounts of clove and cardamom while mixing together cinnamon ginger cloves allspice nutmeg and cardamom', 'decrease the amounts of clove and cardamom while mixing together cinnamon ginger cloves allspice nutmeg and cardamom']",A
bird feeder,"['add sunflower seeds to paper cup', 'set outside']",A
Grow your own succulents.,"['go to a gardening store and pick out some cactus seeds add to little pots and cover with plastic and sit in sun', 'go to a gardening store and pick out some succulent seeds add to little pots and cover with plastic and sit in sun']",B
how do you cast something to your tv?,"['right click on the page and click cast', ""at the top of your computer screen in whatever tab youre in there is a small square with a wifi symbol on the corner of it click on that and it'll ask which tv you'd like to cast to""]",B
"To indicate where to cut on a wooden block, you can","['use a pencil to trace the line you are planning to cut', 'use a stencil to trace the line you are planning to cut']",A
How do you remove creases from a shirt?,"['use a duster', 'use an iron']",B
To place a poster into a frame.,"['open the back of the frame (this may require a screwdriver depending on the frame) and insert the poster with the picture side facing the glass', 'open the back of the frame (this may require a screwdriver depending on the frame) and insert the poster with the picture side away from the glass']",A
highlighter,"['can highlight text ', 'can highlight a face ']",A
"To dry out a powder before working with it further, you can","['chill it in the freezer for a while to dry it out', 'bake it in the oven for a while to dry it out']",B
How to decrystallize honey?,"['place crystallized honey in a pot with one inch of water and heat on stove until warm', 'place crystallized honey in a double boiler with one inch of water and heat on stove until warm']",B
How can I baste without a basting brush?,"['use a new makeup brush for powder and apply liquid', 'use a new makeup brush for mascara and apply liquid']",A
Paint a design on a glass or cup.,"[""use acrylic glass paint for the most durable result unless it specifically instructs you to you won't need to cure it after painting just let it dry as you would a canvas the paint will last a long time but don't use a scrub brush on it or the paint may begin to wear off"", ""use acrylic glass paint for the most durable result unless it specifically instructs you to you won't need to cure it after painting just let it dry as you would a canvas the paint will last a long time so use a scrub brush on it so the paint may begin to wear off""]",A
How do you make a hand puppet?,"['a hand puppet can be made from paper plastic or any other fabric it is flexible with one or two moving parts it is often stuffed with fur or other stuffing the different parts such as the eyes nose and mouth are mostly stitched', 'a hand puppet can be made from paper plastic or any other fabric it is flexible with one or two moving parts it is often stuffed with cotton or other stuffing the different parts such as the eyes nose and mouth are mostly stitched']",A
how do you sort books?,"['place them in alphabetical order', 'place them in color order']",A
How can I change my password from another phone?,"[""on devices without touch id go to settings > passcode you'll find several settings and options: turn passcode off: tap this option to turn off your passcode change passcode: enter a new six-digit passcode"", ""on devices without touch id go to settings > passcode you'll find several settings and options: turn passcode off: tap this option to turn on your passcode change passcode: enter a new six-digit passcode""]",A
how do you wear high top shoes?,"['wrap them around your ankles', 'put them on like regular shoes']",B
To make your house smell fresh when you've run out of cleaning supplies.,"['grab a couple of dryer sheets and tape them to the front of a fan', 'grab a couple of dryer sheets and tape them to the front of a stove']",A
comic book drawings,"['can be  actual seating', 'can be  imaginary seating']",B
"To disassemble a computer,","['you need to unscrew the side panel open the case unscrew the power supply and remove it', 'you need to unscrew the power supply remove it unscrew the side panel and open the case']",A
Make your own Zero waste toothpaste.,"['gather a small container with a lid an old pill bottle will work get some baking soda and peppermint oil mix this makes a great toothpaste', 'gather a small container with a lid an old pill bottle will work get some baking soda and mineral oil mix this makes a great toothpaste']",A
To prepare watermelon for blending.,"['you are going to want your watermelon cubed to easily blend it also i decided not to strain this at all so i got as many seeds out as i could easily get make sure you at least get the black ones even if you want to leave the white ones the black ones will have a harder time blending', 'you are going to want your watermelon cubed to easily blend it also i decided not to strain this at all so i got as many seeds out as i could easily get make sure you at least get the black ones even if you want to leave the white ones the black ones will have an easier time blending']",A
how do you floss your teeth?,"['stick the floss between two of your teeth and get any little bit of foods that were stuck in there', 'stick the floss stick in your mouth']",A
How can you conserve your phone battery and make a low battery last longer?,"['put the phone in rice this will conserve power turning it off and on wastes more battery than setting it in rice', 'put the phone in airplane mode this will conserve power turning it off and on wastes more battery than setting it in airplane mode']",B
How to clean a chopping board without chemicals.,"['use kosher salt and lemons sprinkle on the salt cut a lemon in half and then scrub with the lemonrinse under running water', 'use kosher salt and lemons sprinkle on the salt cut a lemon in half and then scrub with the lemonrinse under stagnant water']",A
razor blade,"['can slice a mirror ', 'can slice an apple ']",B
How to prevent dog's paws from hurting from snow?,"['place small woolen socks over the dogs paws when they go for a walk secure them with hair ties', 'place small woolen scarves over the dogs paws when they go for a walk secure them with elastic bands']",A
Remove rust at the bottom of glass beer mugs.,"['soak in ranch dressing overnight', 'soak in vinegar overnight']",B
Good tool to cut out a wooden template,"['the tool for cutting wooden template is a spanner and a screw', 'a good tool for cutting out a wooden template is a jig saw']",B
how to create more counter space,"['pull out a drawer under the cabinet and place a cutting board on top of it', 'pull out a drawer under the cabinet and place a cutting board aluminum foil and a knife on top of it']",A
Are there any unusual uses for a Coke can?,"[""no there isn't anything that can be done it will just be an empty can"", 'there are a a few a couple things can be a fish hook or a veggie peeler']",B
How to make Elderberry syrup at home.,"[""boil 2 cups elderberries with 3/4 cup water and  7/8 cup sugar for 30 min stirring to keep from scorching over med heat on the stove top (special precaution don't pick red elder fruit as they are poison)"", ""boil 2 cups elderberries with 1 cup rock salt  and  1 cup sugar for 30 min stirring to keep from scorching over med heat on the stove top (special precaution don't pick red elder fruit as they are poison)""]",A
how do you eat a pickle?,"['lick it with your tongue', 'crunch down on it with your teeth']",B
How do you open a clasp on a necklace?,"['press the catch next to the clasp gently pull out and unhook from the clasp reverse the process making sure it clicks back securely', 'press the catch next to the clasp gently pull out and unhook from the clasp reverse the process making sure it presses back securely']",A
"To attach pieces of PVC pipe together, you can","['simply screw them together', 'simply super glue them together']",A
What do you do if you hit another car?,"['exit the vehicle and trade insurance information with the other driver', 'drive from the scene and do not stop as they may try to scam you']",A
how do you put eyelashes on?,"['glue them on with mascara', 'put eyelash glue on the fake eyelashes and then let it get tacky then place it on top of your actual eyelashes and let it dry on']",B
How to sleep better at night,"['exercise 5 times a day but always work out at night', 'exercise 5 days a week but avoid working out at night']",B
How to melt marshmallows in microwave,"['place the marshmallows in a large microwave-safe bowl turn on the microwave set to high for 3 seconds take the bowl out of the microwave and stir the marshmallows', 'place the marshmallows in a large microwave-safe bowl turn on the microwave set to high for 30 seconds take the bowl out of the microwave and stir the marshmallows']",B
"To remove lint from clothes,","['toss the garment into the dryer with a dryer sheet  on the high-heat cycle to remove as much lint as possible', 'toss the garment into the dryer with a dryer sheet  on the air-only cycle  to remove as much lint as possible']",B
To level up attack first in Zelda II for the NES.,"[""you can't the game forces you to level up in the order of its own choosing you have no choice"", 'pick ""cancel"" when you get to 50 then 100 experience points at 200 you can pick attack']",B
How do I make a no bake birthday cake?,"['make a pan of rice crispie bars sprinkle with rainbow confettie cut into circles and pile up like a cake and put on a cake plate', 'make a pan of rice crispie bars sprinkle with rainbow confettie cut into squares and pile up like a cake and put on a cake plate']",B
How to make hard boiled eggs,"['place your eggs in a pot and cover with cold water  bring water to a boil and then cover with a lid remove from heat  drain the water and cool in ice water then peel', 'place your eggs in a pot and cover with cold water by one inch  bring water to a boil over medium-high heat then cover remove from heat and let stand for 8-10 minutes drain cool in ice water and then peel']",B
To stop meat from burning in a campfire,"['wrap your meat in celery', 'wrap your meat in cabbage']",B
How to wash your bike off after a muddy ride,"[""go to a coin operated car wash and pressure spray your bike clean don't worry about water getting into seals or bearings"", 'use a brush and a hose to rinse your bike off do not use high water pressure or direct water into any bearings or suspension seals']",B
Why does sugar cause tooth decay?,"['it is not really the sugar that causes decay sugar however provides a friendly environment for bacteria that do eat away tooth enamel and introduce decay if you do eat sugar rinse afterward with stronger bacteria to make sure you are not contributing to a bacteria friendly environment', 'it is not really the sugar that causes decay sugar however provides a friendly environment for bacteria that do eat away tooth enamel and introduce decay if you do eat sugar rinse afterward to make sure you are not contributing to a bacteria friendly environment']",B
stick,"['can help start a fire', 'can help put out a fire']",A
To make stilts you can walk with for a costume out of recycled material.,"['use old crutches as your stilts', 'use old leg braces as your stilts']",A
To put hair into a bun,"['brush hair make a ponytail in the hair securing with a  rubber band wrap ponytail around in a circle til a bun forms secure the ends of the hair with a bobby pin', 'brush hair make a ponytail in the hair securing with string wrap ponytail around in a circle til a bun forms secure the ends of the hair with a bobby pin']",A
How do you deep fry coke?,"['add the coke to the batter you are deep frying and add to oil', 'pour the coke into hot oil and scoop out with a strainer']",A
Make a helium alternative to fill up balloons.,"['mix vinegar with baking soda in a bottle then attach balloon', 'mix vinegar with coke soda in a bottle then attach balloon']",A
Secure a wire to a battery terminal.,"['use a plastic chip clip to secure a wire to a battery terminal', 'use alligator clips to secure a wire to a battery terminal']",B
To ease an earache naturally.,"['place 2-3 drops of body temperature olive oil in the ear canal to help soothe the area and leave it alone for a while', 'place 2-3 drops of cold temperature olive oil in the ear canal to help soothe the area and leave it alone for a while']",A
How to coat an Altoid tin to bake bread in it.,"[""the best thing to use is a dab of the olive oil and lightly coat the sides and bottom of the tin so the bread won't tear when you pop it out dump a little sugar in the tin close it and just shake it up a bit to get an even coating inside"", ""the best thing to use is a dab of the olive oil and lightly coat the sides and bottom of the tin so the bread won't tear when you pop it out dump a little flour in the tin close it and just shake it up a bit to get an even coating inside""]",B
Flip a coin,"['place the coin flat on your palm  move your palm upward fast  stop the upward motion of your hand  the coin will keep moving and spin', 'make a u shape with your index finger place your thumb inside that u shape  place the coin on on your thumb nail and index finger  flick your thumb upward  the coin will launch into the air']",B
How can I identify keys quickly on a key ring?,"['paint each key head a different color with nail polish', 'paint each key head with a coat of clear polish']",A
How To Make Cheesy Ground Beef Bell Peppers,"['to make cheesy ground beef bell peppers stuff halved bell peppers with mixture of raw ground beef onions and spices', 'to make cheesy ground beef bell peppers stuff halved bell peppers with mixture of cooked ground beef onions and spices']",B
how to level out cake batter,"['after you pour your cake batter into an air fryer give it a few good taps and quickly spin it', 'after you pour your cake batter into a pan give it a few good taps and quickly spin it']",B
Retract an ummbrella.,"['firmly press the button on the handle of the umbrella while pulling down on the shaft until it collapses wrap the fastener around the umbrella and secure', 'firmly press the button on the handle of the umbrella while pulling up on the shaft until it bends wrap the fastener around the umbrella and secure']",A
How to get a cat to return once it's disappeared?,"['place the cats brush near the front or back windows of the house to encourage it to smell home', 'place the cats litter near the front or back door of the house to encourage it to smell home']",B
How can I attach weatherproof plastic over a screen?,"['use a hot glue gun around the wooden perimeter of the screen', 'use a staple gun around the wooden perimeter of the screen']",B
How do you make plain toast?,"['gather a slice of bread and a toaster place the bread on the top of the toaster and push the button down when the button pops up your toast is ready', 'gather a slice of bread and a toaster place the bread into the toaster and push the button down when the button pops up your toast is ready']",B
Collating device,"['connects metal spiral  to files', 'connects coffee cups to files']",A
To keep water from coming out the end of an airbrush and ruining the paint.,"['attach an air filter on both ends of the air line', 'attach a coffee filter on both ends of the air line']",A
Make Keto buttercream,"['8 oz unsalted butter at room temperature    2 tsp vanilla extract    1½ tsp ground cinnamon    1 - 2 tsp erythritol (optional)    brown ¼ of the butter in a small sauce pan until it turns amber in color but without burning it    pour the browned butter in a glass of milk and whisk in the rest of the butter bit by bit with a hand mixer until fluffy    add cinnamon and optional sweetener towards the end', '8 oz unsalted butter at room temperature    2 tsp vanilla extract    1½ tsp ground cinnamon    1 - 2 tsp erythritol (optional)    brown ¼ of the butter in a small sauce pan until it turns amber in color but without burning it    pour the browned butter in a beaker and whisk in the rest of the butter bit by bit with a hand mixer until fluffy    add cinnamon and optional sweetener towards the end']",B
"To crack an egg, you can","['bang it on the side of something hard', 'bang it on the side of something soft']",A
blanch asparagus,"['in a large saucepan bring 8 cups water to a boil season with 2 tablespoons coarse salt and add asparagus; boil until tender 34 minutes (depending on thickness) 2 remove with tongs or drain in a colander and immediately transfer to ice water for 1 minute to stop the cooking process', 'in a large saucepan bring 8 cups water to a boil season with 2 tablespoons coarse salt and add asparagus; boil until tender 3 to 4 minutes (depending on thickness) 2 remove with tongs or drain in a colander and immediately transfer to ice water for 1 minute to stop the cooking process']",B
two coins,"['weight dead  body', 'weight ant body']",B
Recycle a pop can,"['carefully remove the top part of the soda can using the can opener wash and dry the can spray paint the can on newspaper let dry overnight place herbs in can with water', 'carefully remove the top part of the soda can using the can opener coat the can with oil spray paint the can on newspaper let dry overnight place herbs in can with water']",A
how do you wear an engagement ring?,"['wear it on your ring finger on your left hand', 'wear it on your ring finger on your right hand']",A
how do you pinch someone?,"['grab them with the tips of two of your fingers and twist', 'poke them with the tips of two of your fingers']",A
How do you sand paint off of wood?,"['attach 40- to 60-grit sandpaper to a sanding block to remove paint this is coarse grit so it can damage the wood if you apply too much pressure rub the sandpaper over the wood with the grain of the wood to remove the old paint change the paper as necessary', 'attach 40- to 60-grit sandpaper to a sanding block to remove paint this is coarse grit so it can damage the wood if you apply too much pressure rub the sandpaper over the wood with the grain of the wood to remove the old paint use the same piece of sandpaper for the entire project']",A
A convenient way to store trash bags.,"['after you’ve finished using a container of disinfecting wipes put your trash bags in it and pull them out as needed', 'after you’ve finished using a container of disinfecting wipes put your cosmetic bags in it and pull them out as needed']",A
Protect door knobs from paint job.,"['cover door knobs with tissue paper', 'cover door knobs with foil']",B
paper clip,"['handle cheese cloth head duster', 'and cheese cloth radio']",A
"To save time when watching a long lecture or video on YouTube,","['change the video playback speed to half the original', 'speed the playback of the video up two twice the speed']",B
How to grate parmeasan cheese,"['run the cheese along side of a cheese grater', 'run the cheese through a food processor']",A
"To hold fabric together while you sew it, you can","['use rubber bands to hold it in place', 'use pins to hold it in place']",B
"To keep your dogs nails from getting too long and becoming a health problem,","['make sure to trim them on a regular basis using dog nail trimmers', 'make sure to trim them on a yearly basis using dog nail trimmers']",A
Wash your car.,"['using a bucket of dirty water and a sponge immerse the sponge in the water and rub it all over the car use a hose to rinse the car with water', 'using a bucket of soapy water and a sponge immerse the sponge in the water and rub it all over the car use a hose to rinse the car with water']",B
how to keep your pipes from freezing in the winter,"['turning on your faucets can keep propane moving through your system and slow down the freezing process', 'turning on your faucets can keep water moving through your system and slow down the freezing process']",B
Open beer bottle.,"['grip bottle cap with half cut lemon', 'grip bottle cap with half cut tennis ball']",B
Roll out toothpaste.,"['wrap back end of toothpaste around tooth pick', 'wrap back end of toothpaste around pencil']",B
How to choose your box and cut out main frame.,"['find a box and cut around where there are plenty of creases  make a square cut out as big as you would like', 'find a box and cut around where there are no creases  make a square cut out as big as you would like']",B
How can I be sure to never get my e mail address wrong when using my phone?,"['go to the smartphones dictionary and enter your e mail address as a word  that way every time you mis enter the address the autocorrect will notify you of your mistake as you type it in', 'go to the televisions dictionary and enter your e mail address as a word  that way every time you mis enter the address the autocorrect will notify you of your mistake as you type it in']",A
edge of table,"['can break  a ruler made of wood', 'can break  a rod made of wood']",A
To leave people in stiches as a comedian.,"['find a proper hook a fun yarn and a sewing pattren', 'find a proper hook a fun yarn and a punch line']",B
vase,"['can store rocks ', 'can store bowls ']",A
One seeks to stock their travel kit.,"['one should put toiletries in it', 'one should put a travel map in it']",A
To fix a broken plate.,"['if you break a piece of china instead of replacing it you can mend it by melting some common alum in an old iron spoon apply the molten alum to the pieces and then keep the pieces in position by tying a string around them until the alum hardens and sets this bonding is only temporary', 'if you break a piece of china instead of replacing it you can mend it by melting some common alum in an old iron spoon apply the molten alum to the pieces and then keep the pieces in position by tying a string around them until the alum hardens and sets this bonding is dishwasher safe']",B
how do you turn the shower on?,"['turn on the water and get in the tub', 'turn on the water and pull the drainer up til the shower runs']",B
Prevent scratches on floor.,"['ball up newspaper and put chair legs through them', 'cut holes in tennis balls and put chair legs through them']",B
how do you give a confession,"['tell a lie about something', 'tell the truth about something']",B
"To prevent gagging when feeling sick,","['begin to hum a song to prevent throwing up', 'fake a few coughs to prevent an coughing']",A
How do you properly prepare a steak.,"['take the steak out of warm storage and let come to room temperature generously add salt and pepper to both sides and let sit for 10 minutes', 'take the steak out of cold storage and let come to room temperature generously add salt and pepper to both sides and let sit for 10 minutes']",B
How to turn on location services in android,"['swipe your finger down from the top of the screen toward the bottom click the button at the top second from the left that looks like a map marker', 'swipe your finger up from the bottom of the screen toward the top click the button at the top second from the left that looks like a map marker']",A
